host_id,host_name,city,state,zipcode,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value
14951748,Adam And Mac,Brooklyn,NY,11249,United States,40.71258622,-73.96221626,Apartment,Private room,2,2,1,1,Real Bed,,$80.00 ,356,18,76,7,9,8
8972771,Charlotte,Brooklyn,NY,11211,United States,40.70485352,-73.96919165,Apartment,Entire home/apt,5,1,1,2,Real Bed,,$120.00 ,330,49,93,9,9,9
5162192,Amy,New York,NY,10024,United States,40.78377781,-73.97461268,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$350.00 ,361,2,100,10,10,10
16861530,Thiago,Queens,NY,11106,United States,40.76540486,-73.92739329,Apartment,Private room,1,1,1,1,Real Bed,,$45.00 ,344,0,,,,
24767849,Brian,New York,NY,10012,United States,40.72954256,-73.99969474,Apartment,Private room,2,1,1,1,Real Bed,,$89.00 ,30,1,100,10,10,10
4331082,Tanya,New York,NY,10002,United States,40.71467499,-73.984394,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,10,1,100,10,10,10
14682774,Sofia,Brooklyn,NY,11249,United States,40.71241942,-73.96384653,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,336,23,80,8,9,8
11055484,Laura,Brooklyn,NY,11217,United States,40.68199748,-73.9790242,Apartment,Private room,2,1,1,1,Real Bed,,$115.00 ,180,0,,,,
3054323,Eric,New York,NY,10016,United States,40.7490631,-73.9802271,Apartment,Entire home/apt,7,2,3,3,Real Bed,,$600.00 ,330,0,,,,
23024846,Casey,Brooklyn,NY,11206,United States,40.70695957,-73.94305149,Apartment,Private room,2,2,1,1,Real Bed,,$70.00 ,365,0,,,,
10411885,John,New York,NY,10009,United States,40.73030672,-73.97943144,Apartment,Entire home/apt,3,1,2,2,Real Bed,,$190.00 ,359,6,97,9,10,9
4111640,Jennifer,New York,NY,10002,United States,40.71427544,-73.98029383,Apartment,Private room,2,1,1,1,Real Bed,,$80.00 ,348,9,88,8,9,9
22919439,Jason,New York,NY,10024,United States,40.78454973,-73.97582887,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$149.00 ,365,2,90,9,10,9
2051134,Philip,New York,NY,10011,United States,40.73278894,-74.00055482,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$249.00 ,365,18,97,9,10,9
9037503,Kelsey,New York,NY,10028,United States,40.76953985,-73.95508939,Apartment,Shared room,1,1,1,1,Real Bed,,$65.00 ,173,16,91,10,9,9
257479,Frank And Colleen,New York,NY,10128,United States,40.778083,-73.94704885,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$180.00 ,309,12,98,9,10,10
10172703,Haythem,Bronx,NY,10458,United States,40.87242972,-73.8860103,Apartment,Private room,2,1,1,1,Real Bed,,$42.00 ,363,7,91,9,8,9
977716,Larah,Brooklyn,NY,11231,United States,40.68239455,-73.99999266,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$160.00 ,342,1,97,10,10,10
16545111,Brian,New York,NY,10011,United States,40.7413503,-73.99804946,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$185.00 ,365,4,100,10,10,9
9922312,Cecelia,New York,NY,10002,United States,40.72104412,-73.98798973,Apartment,Private room,2,1,1,1,Real Bed,,$90.00 ,364,4,95,9,10,10
23850921,Jmzh,New York,NY,10016,United States,40.74775983,-73.97502044,Apartment,Entire home/apt,5,1.5,2,4,Real Bed,,$200.00 ,23,0,,,,
9499210,Tom,New York,NY,10011,United States,40.74665615,-74.00463236,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$350.00 ,254,0,,,,
7110441,Alejandro,New York,NY,10012,United States,40.72962118,-73.9967055,Apartment,Private room,2,1,1,1,Real Bed,,$250.00 ,229,0,,,,
9208856,Gina,New York,NY,10021,United States,40.76836594,-73.95798266,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$150.00 ,202,4,100,10,10,9
11347144,J.,New York,NY,10002,United States,40.72021949,-73.98471413,Apartment,Entire home/apt,6,1,2,3,Real Bed,,"$2,500.00 ",326,0,,,,
4412263,Hamid,New York,NY,10003,United States,40.73447538,-73.99018502,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$300.00 ,365,23,97,10,10,9
4548708,Miki & Patricia,Staten Island,NY,10306,United States,40.56249096,-74.13119001,House,Entire home/apt,6,1,2,4,Real Bed,,$99.00 ,324,44,92,9,9,9
23866686,Zoe,Queens,NY,11106,United States,40.75441873,-73.92776232,Apartment,Private room,2,1,1,1,Real Bed,,$75.00 ,365,0,,,,
501527,Nichol,Brooklyn,NY,11211,United States,40.70914166,-73.96162453,Apartment,Entire home/apt,4,,1,1,Real Bed,,$150.00 ,365,6,92,9,9,9
15815105,Angie,New York,NY,10025,United States,40.79925438,-73.96528375,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$140.00 ,335,14,93,9,9,9
14682774,Sofia,Brooklyn,NY,11249,United States,40.71100894,-73.9631012,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,335,19,82,8,10,8
4104341,Lex,Brooklyn,NY,11234,United States,40.62909498,-73.93320254,House,Private room,2,1,1,1,Real Bed,,$45.00 ,365,12,84,10,8,8
15345661,Matilda,Brooklyn,NY,11249,United States,40.71150282,-73.96586711,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$145.00 ,208,5,96,8,10,9
3674426,Wilson,Brooklyn,NY,11226,United States,40.6441179,-73.94929872,Apartment,Private room,4,1,1,2,Real Bed,,$69.00 ,365,8,86,8,8,9
164781,Sine,Brooklyn,NY,11249,United States,40.71241875,-73.96792591,Apartment,Private room,2,1,1,1,Real Bed,,$80.00 ,309,2,90,9,10,9
18585749,Joy,Brooklyn,NY,11238,United States,40.68804866,-73.96132478,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$169.00 ,365,6,90,8,9,8
14951748,Adam And Mac,Brooklyn,NY,11249,United States,40.71475572,-73.96217372,Apartment,Private room,2,2,1,1,Real Bed,,$80.00 ,361,23,77,8,9,8
17477810,Joseph,Astoria,NY,11106,United States,40.76193982,-73.92814253,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$235.00 ,157,0,,,,
6743197,Lana,Queens,NY,11104,United States,40.73956781,-73.9241271,Apartment,Private room,1,1,1,1,Real Bed,,$65.00 ,364,0,,,,
13062316,Anna,New York,NY,10016,United States,40.74975253,-73.97677043,Other,Private room,2,1,1,1,Real Bed,,$160.00 ,271,0,,,,
10737943,Tatyana,New York,NY,10028,United States,40.77482615,-73.95179151,Apartment,Private room,3,1.5,1,2,Real Bed,,$110.00 ,182,26,93,9,10,9
14951748,Adam And Mac,Brooklyn,NY,11249,United States,40.7132894,-73.9633414,Apartment,Private room,2,2,1,1,Real Bed,,$80.00 ,359,17,86,9,9,9
24418383,Christopher,Queens,NY,11103,United States,40.7588821,-73.91394546,Apartment,Private room,3,1,1,2,Real Bed,,$49.00 ,348,0,,,,
825022,Jaidev,New York,NY,10001,United States,40.75096353,-73.99718061,Apartment,Entire home/apt,2,1,1,2,Real Bed,,$250.00 ,365,10,96,9,10,9
8685072,Agnes,New York,NY,10128,United States,40.78013491,-73.95081919,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$130.00 ,28,2,90,9,8,9
3395227,Brian,New York,NY,10003,United States,40.72401621,-73.98771015,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$174.00 ,187,6,96,10,10,10
14951748,Adam And Mac,Brooklyn,NY,11249,United States,40.71302222,-73.96373957,Apartment,Private room,2,2,1,1,Real Bed,,$80.00 ,363,16,76,8,9,7
749714,Monica,New York,NY,10075,United States,40.77259269,-73.96026131,Apartment,Private room,1,1,1,1,Real Bed,1200,$100.00 ,344,12,95,10,10,10
1613984,Nellie,New York,NY,10011,United States,40.74477788,-73.99785863,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$205.00 ,176,2,90,9,10,8
12799396,Michael,New York,NY,10009,United States,40.73049168,-73.979233,Apartment,Entire home/apt,4,1,0,2,Real Bed,,$150.00 ,343,20,96,10,9,9
311568,Jillian,Brooklyn,NY,11216,United States,40.67625263,-73.94921489,Apartment,Private room,2,1,1,1,Real Bed,,$64.00 ,184,8,100,9,7,9
14682774,Sofia,Brooklyn,NY,11249,United States,40.71254044,-73.96282644,Apartment,Private room,2,1,1,2,Real Bed,,$100.00 ,327,21,74,8,9,8
8203645,Marie,Brooklyn,NY,11226,United States,40.64141952,-73.9536371,House,Private room,1,1,1,1,Real Bed,,$60.00 ,365,0,,,,
2903769,Michelle,New York,NY,10028,United States,40.77874779,-73.94982701,Apartment,Shared room,3,1,1,1,Airbed,,$194.00 ,365,60,92,10,9,9
2564724,Drew,Brooklyn,NY,11201,United States,40.69164156,-73.99482048,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$179.00 ,355,31,96,9,10,9
19642805,Adriana,Brooklyn,NY,11211,United States,40.71599042,-73.95560452,Apartment,Private room,2,2,1,1,Real Bed,,$140.00 ,365,2,100,9,10,10
13670148,Michelle,Brooklyn,NY,11206,United States,40.71115188,-73.95081905,Apartment,Shared room,1,1,1,1,Futon,,$90.00 ,254,1,,,,
1732527,Ellen,Brooklyn,NY,11211,United States,40.71124569,-73.95615798,Apartment,Private room,2,1.5,1,1,Real Bed,,$90.00 ,2,8,95,9,9,10
6626549,Alex,Brooklyn,NY,11211,United States,40.71427832,-73.95647082,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$160.00 ,202,1,80,6,10,10
2562882,Brendan,Brooklyn,NY,11205,United States,40.69432067,-73.9648137,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$225.00 ,365,1,97,10,10,8
16862311,Steve,Brooklyn,NY,11211,United States,40.71662856,-73.95830731,Apartment,Private room,2,1,1,1,Real Bed,,$130.00 ,365,25,99,10,10,10
14723162,Hugh,Queens,NY,11102,United States,40.77162153,-73.92625502,Apartment,Private room,2,1,1,1,Real Bed,,$79.00 ,365,3,80,7,9,8
5134741,Ida,Brooklyn,NY,11216,United States,40.6832719,-73.95396931,Apartment,Private room,1,1,1,1,Real Bed,,$70.00 ,293,0,,,,
901957,Eddie,New York,NY,10012,United States,40.72855426,-73.99941765,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$199.00 ,84,9,100,10,10,10
11191183,Milton,Brooklyn,NY,11226,United States,40.6528241,-73.95984552,Apartment,Private room,2,1,1,1,Real Bed,,$65.00 ,363,13,89,9,9,9
19195431,Lloyd,New York,NY,10025,United States,40.79214085,-73.96384342,Apartment,Entire home/apt,6,2,2,4,Real Bed,,$340.00 ,200,7,94,9,10,9
17106992,Alejandro,New York,NY,10016,United States,40.74643256,-73.97536475,Apartment,Entire home/apt,3,1.5,1,1,Real Bed,,$200.00 ,74,1,100,6,8,10
18145241,Natalie,New York,NY,10128,United States,40.78640156,-73.95494146,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$250.00 ,144,0,,,,
10159302,Stacy,Brooklyn,NY,11215,United States,40.65897331,-73.982602,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,358,12,97,10,10,10
9281772,Paul,Queens,NY,11101,United States,40.7436587,-73.95690344,Apartment,Entire home/apt,3,2,2,2,Real Bed,,$169.00 ,337,0,,,,
5435074,Deborah,New York,NY,10025,United States,40.80274472,-73.96459191,Apartment,Private room,1,1,1,1,Real Bed,,$150.00 ,365,0,,,,
1603343,Carina,Brooklyn,NY,11211,United States,40.71440422,-73.93811689,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$100.00 ,12,0,,,,
1686836,Sarah,Brooklyn,NY,11211,United States,40.71138176,-73.95885635,Apartment,Private room,2,1,1,1,Real Bed,,$90.00 ,153,8,88,7,9,9
20378629,Solange,New York,NY,10028,United States,40.77621239,-73.95293593,Apartment,Private room,2,1,1,1,Real Bed,,$135.00 ,7,0,,,,
1732527,Ellen,Brooklyn,NY,11211,United States,40.71004782,-73.95831458,Apartment,Private room,2,1.5,1,1,Real Bed,,$110.00 ,2,0,,,,
21745499,Vladimir,New York,NY,10023,United States,40.77247823,-73.98015288,Apartment,Entire home/apt,6,1,2,2,Real Bed,,$440.00 ,355,7,94,9,10,8
9517334,Marcelo,New York,NY,10009,United States,40.72548928,-73.97834525,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$95.00 ,9,9,89,8,9,8
1831271,Cambria,Brooklyn,NY,11211,United States,40.71967021,-73.95406051,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,343,8,95,9,10,9
5364750,Milo,Brooklyn,NY,11231,United States,40.68106499,-74.01194515,Boat,Private room,2,1,1,1,Real Bed,,$250.00 ,278,5,92,10,10,9
9972204,Rock,New York,NY,10065,United States,40.76358138,-73.95821398,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$175.00 ,347,1,60,6,8,6
3959655,Eric,Brooklyn,NY,11218,United States,40.6514223,-73.97600733,Apartment,Entire home/apt,3,1,1,1,Real Bed,1050,$149.00 ,255,26,95,9,9,10
4368021,David,Brooklyn,NY,11238,United States,40.68844335,-73.96420418,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$125.00 ,352,1,80,6,10,10
2230655,Robert,Brooklyn,NY,11211,United States,40.7121998,-73.94426101,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$135.00 ,0,12,100,10,10,10
1593922,Isabel,New York,NY,10012,United States,40.72807965,-73.9991988,Apartment,Private room,1,1,1,1,Real Bed,,$110.00 ,308,1,100,10,10,10
22441778,Remus,Queens,NY,11104,United States,40.74486102,-73.92188683,Apartment,Private room,4,1,1,2,Real Bed,,$80.00 ,365,0,,,,
18146661,Richard,Brooklyn,NY,11215,United States,40.66883838,-73.97574703,House,Private room,4,1,1,1,Real Bed,,$169.00 ,356,19,96,9,10,10
4271793,Josh,New York,NY,10013,United States,40.72904251,-74.00933296,Apartment,Entire home/apt,10,2,4,4,Real Bed,,$797.00 ,339,23,84,8,9,9
12632660,Christopher,New York,NY,10011,United States,40.74117369,-73.99697537,Apartment,Entire home/apt,6,2,3,4,Real Bed,,$595.00 ,43,7,100,10,10,10
306605,Daniel,New York,NY,10011,United States,40.74206413,-73.99489068,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$140.00 ,160,27,95,9,10,9
6455730,Andre,Brooklyn,NY,11238,United States,40.68630851,-73.96458305,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$180.00 ,365,0,,,,
3831802,Conlan,Queens,NY,11377,United States,40.74995143,-73.90102144,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$100.00 ,11,12,95,9,9,9
3571277,Schuanne,New York,NY,10038,United States,40.70784175,-74.00614907,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,365,7,94,9,10,9
3562864,Daniel,New York,NY,10028,United States,40.7719445,-73.94772518,Apartment,Private room,1,1,1,1,Real Bed,,$79.00 ,365,29,96,9,9,10
10152231,Coleman,New York,NY,10009,United States,40.726282,-73.98047405,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$165.00 ,307,4,100,10,10,10
18668132,Renata,Queens,NY,11106,United States,40.75775353,-73.92490109,Apartment,Private room,2,1,1,1,Real Bed,,$75.00 ,47,3,93,9,9,9
233104,Erica,Brooklyn,NY,11211,United States,40.71764051,-73.94250107,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,211,13,98,10,10,10
8619525,Karen,Brooklyn,NY,11226,United States,40.65171492,-73.96286899,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$110.00 ,12,6,80,9,7,9
1368071,Sofia,Brooklyn,NY,11211,United States,40.71541123,-73.96139099,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,237,2,90,8,9,8
1372786,Lindsey,New York,NY,10011,United States,40.74025381,-74.0016055,Apartment,Private room,1,1,1,1,Real Bed,,$125.00 ,295,7,97,10,10,9
4143813,Yu,Brooklyn,NY,11211,United States,40.71235808,-73.95551109,Apartment,Private room,2,1,1,1,Real Bed,,$65.00 ,42,3,100,10,10,9
22005542,Andrew,New York,NY,10033,United States,40.85084212,-73.94032099,Apartment,Private room,2,1,1,1,Real Bed,,$49.00 ,98,1,100,10,8,10
2037011,Phil,New York,NY,10065,United States,40.7643424,-73.96051916,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,276,3,90,7,9,7
3207847,Amy,Brooklyn,NY,11215,United States,40.67559932,-73.98391922,Apartment,Entire home/apt,4,1,2,3,Real Bed,,$185.00 ,40,0,,,,
2824013,Michele,New York,NY,10024,United States,40.78229899,-73.98133564,Apartment,Entire home/apt,5,2,2,3,Real Bed,,$245.00 ,187,2,100,10,10,10
9911358,Dan,Queens,NY,11106,United States,40.76516049,-73.93971088,Apartment,Entire home/apt,8,1,3,4,Real Bed,,$250.00 ,365,0,,,,
2844135,Sandy,New York,NY,10003,United States,40.72200686,-73.98779225,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$199.00 ,365,16,95,9,9,9
6386394,Brendan,New York,NY,10281,United States,40.71408489,-74.01630289,Boat,Entire home/apt,4,2,2,2,Real Bed,,$175.00 ,358,1,100,10,10,10
9176134,Alan And Lori,Brooklyn,NY,11215,United States,40.66979753,-73.97492046,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$185.00 ,356,13,93,9,10,9
15356281,Laura,New York,NY,10009,United States,40.72600249,-73.98165845,Apartment,Shared room,3,1,1,1,Real Bed,,$80.00 ,365,15,85,10,10,9
668564,Nitzan,New York,NY,10028,United States,40.77471053,-73.95573981,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$149.00 ,305,3,90,8,8,8
21415896,Thomas,New York,NY,10002,United States,40.71398182,-73.98768917,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$170.00 ,364,9,96,9,10,9
15151070,Leah,New York,NY,10028,United States,40.77232781,-73.95088242,Apartment,Entire home/apt,7,2,2,3,Real Bed,,$225.00 ,52,1,100,10,10,10
39866,Mirna,New York,NY,10028,United States,40.77724599,-73.95442108,Apartment,Entire home/apt,3,1,0,2,Real Bed,,$170.00 ,365,8,98,10,10,9
2438262,Walker,Brooklyn,NY,11211,United States,40.71577195,-73.94084327,Apartment,Private room,1,,1,1,Real Bed,,$65.00 ,365,10,98,10,10,10
2571630,Elva,New York,NY,10044,United States,40.76398306,-73.94772973,Apartment,Private room,2,1,1,1,Real Bed,,$150.00 ,155,0,,,,
3840659,Alicia And Jamie,Brooklyn,NY,11238,United States,40.68509759,-73.95655371,House,Entire home/apt,6,2.5,2,2,Real Bed,,$205.00 ,6,2,100,9,8,10
160337,Bp,New York,NY,10032,United States,40.83549435,-73.94764848,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$140.00 ,147,1,100,10,10,10
16257970,Jackie,New York,NY,10002,United States,40.71254403,-73.98535469,Apartment,Private room,2,1,1,2,Real Bed,,$60.00 ,292,35,87,8,8,9
14079678,Anderson,Brooklyn,NY,11217,United States,40.67464833,-73.97855739,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$120.00 ,255,11,100,10,10,10
1509863,Eddie,Queens,NY,11374,United States,40.72890167,-73.8664874,House,Private room,2,1,1,1,Real Bed,,$45.00 ,359,3,100,9,9,10
13752339,Meg,Brooklyn,NY,11249,United States,40.72275273,-73.95668671,Apartment,Entire home/apt,3,1,1,2,Real Bed,,$120.00 ,318,19,95,9,10,9
7556698,Payton,New York,NY,10280,United States,40.71188285,-74.01586501,Apartment,Entire home/apt,4,1,2,2,Real Bed,,$449.00 ,365,13,95,9,10,9
1337254,Sean,New York,NY,10024,United States,40.78466459,-73.97519245,Apartment,Private room,1,2,1,1,Real Bed,,$300.00 ,365,0,,,,
15718962,Samira,New York,NY,10018,United States,40.75926171,-73.99175487,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$120.00 ,148,38,93,10,9,9
12732069,Cc,New York,NY,10028,United States,40.77314693,-73.95361317,Apartment,Private room,2,1,1,1,Real Bed,,$160.00 ,290,0,,,,
228067,Yuko & Sid,New York,NY,10014,United States,40.72780031,-74.00434491,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,342,7,90,8,10,9
11571997,Jocelyn,New York,NY,10002,United States,40.72076415,-73.98819171,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$175.00 ,308,8,95,10,10,9
309329,Eilon,Brooklyn,NY,11231,United States,40.68056708,-74.00195696,Apartment,Private room,2,1,1,1,Real Bed,,$69.00 ,365,0,,,,
1857120,Kaveh,New York,NY,10001,United States,40.74870857,-73.9994126,Apartment,Private room,2,1,1,1,Real Bed,,$85.00 ,1,11,84,8,9,9
4896906,Chris,New York,NY,10002,United States,40.71808853,-73.98642388,Apartment,Private room,2,1,1,1,Real Bed,,$95.00 ,365,30,85,8,9,9
51038,Erica,Brooklyn,NY,11238,United States,40.68624981,-73.96445866,House,Private room,1,,1,1,Real Bed,,$118.00 ,363,5,95,9,9,9
643414,Mark,New York,NY,10002,United States,40.71258115,-73.98828427,Apartment,Private room,3,1.5,1,1,Real Bed,,$125.00 ,356,111,95,9,9,9
16017013,Vashti,Brooklyn,NY,11215,United States,40.67124107,-73.97563618,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$120.00 ,329,2,100,10,10,10
4743258,Emily,New York,NY,10011,United States,40.74293637,-73.99857948,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,13,0,,,,
18223814,Jacqueline,New York,NY,10023,United States,40.78177995,-73.98359262,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$100.00 ,23,2,100,10,10,10
2428253,Amanda,Brooklyn,NY,11201,United States,40.6838865,-73.99437628,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,145,26,98,9,10,9
11135345,Rodney,New York,NY,10009,United States,40.72181761,-73.9834656,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,199,1,100,10,10,8
24054262,Room,Woodside,NY,11377,United States,40.7373739,-73.92036066,Apartment,Private room,2,0,1,1,Real Bed,,$80.00 ,365,0,,,,
1365997,Lisa,New York,NY,10024,United States,40.78845652,-73.97412339,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$210.00 ,365,9,83,7,9,7
13748469,Kam,Queens,NY,11368,United States,40.75355768,-73.85543728,Apartment,Entire home/apt,4,1,0,3,Real Bed,,$79.00 ,358,26,93,9,8,9
3237577,Eddie,New York,NY,10002,United States,40.71585483,-73.98981588,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$150.00 ,344,0,,,,
9258034,Ashley,New York,NY,10013,United States,40.71851038,-74.00642857,Apartment,Private room,1,2,1,1,Real Bed,,$215.00 ,365,0,,,,
317508,Matan,New York,NY,10002,United States,40.72403994,-73.98337448,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$120.00 ,14,15,94,9,10,9
6105181,Liron,New York,NY,10002,United States,40.72082727,-73.99073522,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$130.00 ,362,57,81,8,8,8
611716,Elizabeth,Brooklyn,NY,11215,United States,40.67617302,-73.98135746,Apartment,Private room,2,1,1,1,Real Bed,,$105.00 ,363,79,99,10,10,10
9593597,Bill,Bronx,NY,10461,United States,40.85445958,-73.8586932,Apartment,Private room,2,1,1,1,Airbed,,$110.00 ,365,0,,,,
664859,Lori,New York,NY,10002,United States,40.72087491,-73.98802125,Apartment,Entire home/apt,3,0.5,1,2,Real Bed,,$140.00 ,365,1,100,10,10,10
1936503,Aparna,New York,NY,10003,United States,40.73348133,-73.99171837,Apartment,Private room,2,1,1,1,Real Bed,,$180.00 ,146,0,,,,
13419231,Brian,New York,NY,10021,United States,40.76526683,-73.95488321,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$200.00 ,6,12,97,10,9,10
2527706,Tep,Brooklyn,NY,11215,United States,40.67499387,-73.98062809,Apartment,Entire home/apt,6,1,2,1,Real Bed,,$150.00 ,178,17,79,7,10,9
4046222,Bora,New York,NY,10028,United States,40.77261495,-73.94905422,Apartment,Private room,2,1,1,1,Real Bed,,$100.00 ,365,0,,,,
15962620,Louie,Brooklyn,NY,11217,United States,40.68421092,-73.98368805,Apartment,Private room,2,1,1,1,Real Bed,,$200.00 ,365,0,,,,
8976357,Kristina,New York,NY,10002,United States,40.71907812,-73.98621498,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$195.00 ,2,11,92,9,9,9
953653,Jory,New York,NY,10025,United States,40.80037042,-73.97234751,Apartment,Entire home/apt,1,1,1,1,Real Bed,,$100.00 ,277,31,92,9,10,10
2374010,Paymon,New York,NY,10024,United States,40.78460387,-73.97711272,Apartment,Entire home/apt,3,1,,1,Real Bed,350,$99.00 ,140,9,89,8,10,8
446290,Alexandra,New York,NY,10009,United States,40.72975654,-73.98088999,Apartment,Private room,2,1,1,1,Real Bed,,$110.00 ,308,13,96,10,10,9
8046654,Rick,Queens,NY,11104,United States,40.74416214,-73.9188939,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$90.00 ,357,40,95,10,9,10
17729419,Natalia,Queens,NY,11105,United States,40.77086803,-73.91134883,Apartment,Entire home/apt,6,1,3,4,Real Bed,,$125.00 ,90,13,94,10,9,10
1675580,Melissa,Brooklyn,NY,11215,United States,40.66445114,-73.98258784,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$99.00 ,2,2,100,10,10,10
13679277,Chloe,New York,NY,10012,United States,40.72742335,-74.00110075,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$149.00 ,365,1,100,10,10,10
19510462,Tracey,Brooklyn,NY,11217,United States,40.68097777,-73.97924585,Apartment,Entire home/apt,5,3,3,2,Real Bed,,$250.00 ,125,1,100,8,10,10
1553239,Andrew,New York,NY,10065,United States,40.76345662,-73.96012242,Apartment,Entire home/apt,6,1.5,1,1,Real Bed,,$220.00 ,4,4,99,10,10,10
317684,Jennifer,New York,NY,10024,United States,40.79098234,-73.97909792,Apartment,Entire home/apt,4,1,1,1,Real Bed,,$149.00 ,328,11,96,9,9,9
17325936,Evelina,New York,NY,10025,United States,40.79676304,-73.97101564,Apartment,Entire home/apt,3,1.5,1,2,Real Bed,,$175.00 ,1,0,,,,
23538896,DeAnda,Brooklyn,NY,11238,United States,40.67771345,-73.9628641,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$125.00 ,35,0,,,,
11706506,Andrea,Queens,NY,11102,United States,40.76895323,-73.9235998,Apartment,Shared room,2,1,1,1,Airbed,,$300.00 ,314,0,,,,
877772,Adan & Carrie,New York,NY,10002,United States,40.71879222,-73.99183835,Apartment,Entire home/apt,3,1,1,1,Real Bed,,$225.00 ,146,0,,,,
2349160,Beth,New York,NY,10025,United States,40.79384652,-73.97371481,Apartment,Private room,2,1,1,1,Real Bed,,$70.00 ,37,0,,,,
24666301,Patrick,Brooklyn,NY,11217,United States,40.68050451,-73.97326318,Apartment,Private room,1,1,1,1,Real Bed,,$135.00 ,365,0,,,,
1261480,Diane,New York,NY,10027,United States,40.80760257,-73.95026376,Bed & Breakfast,Private room,3,1,1,2,Real Bed,,$145.00 ,362,14,94,9,9,9
4381498,Scott,New York,NY,10010,United States,40.74170593,-73.98220515,Apartment,Entire home/apt,6,1,1,2,Real Bed,,$250.00 ,2,8,98,9,9,10
2571,Saeko/Teedo,Brooklyn,NY,11221,United States,40.68674094,-73.93845296,Apartment,Entire home/apt,4,1,3,2,Real Bed,,$170.00 ,245,12,98,10,9,10
960013,Adam & Zhana,New York,NY,10029,United States,40.79726848,-73.93613036,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$180.00 ,343,55,96,9,8,10
62508,Leigh,New York,NY,10009,United States,40.72970493,-73.98260103,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$165.00 ,319,17,87,9,9,8
