state,city,latitude,longitude,price
NY,New York,40.75612016,-73.99396885,225.0
NY,New York,40.75205915,-73.97376111,350.0
NY,Queens,40.58686524,-73.81549887,59.0
NY,Brooklyn,40.68592455,-73.95502374,150.0
NY,New York,40.71957733,-74.0010951,350.0
NY,Queens,40.7512799,-73.80508876,199.0
NY,New York,40.71575382,-73.99811469,205.0
NY,Brooklyn,40.70005836,-73.93232748,100.0
NY,New York,40.818466,-73.94496337,81.0
NY,New York,40.82988972,-73.94246171,100.0
NY,New York,40.71546838,-73.83719132,99.0
NY,Brooklyn,40.68475201,-73.95317987,55.0
NY,New York,40.87604355,-73.92626892,39.0
NY,New York,40.84777297,-73.93671334,119.0
NY,Brooklyn,40.72740236,-73.95443752,50.0
NY,New York,40.76704483,-73.98384351,850.0
NY,New York,40.75893546,-73.97040243,540.0
NY,New York,40.75174158,-73.97086418,400.0
NY,Brooklyn,40.69624946,-73.94952987,73.0
NY,Queens,40.7488793,-73.89644036,130.0
NY,New York,40.8096612,-73.94217887,100.0
NY,New York,40.72746142,-73.98998846,110.0
NY,New York,40.73216649,-73.98924779,250.0
NY,Queens,40.75015799,-73.89363071,69.0
NY,Brooklyn,40.70703305,-73.92219906,55.0
NY,Brooklyn,40.69496729,-73.95794093,28.0
NY,New York,40.74169627,-73.9796763,142.0
NY,New York,40.76278687,-73.98847367,175.0
NY,New York,40.83589931,-73.93986155,65.0
NY,New York,40.80329024,-73.96499649,200.0
NY,Brooklyn,40.69076876,-73.90732546,160.0
NY,Brooklyn,40.69574126,-73.94938176,83.0
NY,New York,40.72660647,-73.98479523,200.0
NY,Brooklyn,40.70307672,-73.92765427,130.0
NY,New York,40.73230004,-74.00998508,175.0
NY,New York,40.73403668,-74.01167669,200.0
NY,Brooklyn,40.69776555,-73.92819039,118.0
NY,New York,40.72788915,-74.00191853,250.0
NY,Brooklyn,40.68468609,-73.92952793,35.0
NY,Brooklyn,40.66057602,-73.99610707,60.0
NY,Brooklyn,40.69000917,-73.93977416,69.0
NY,New York,40.82498299,-73.93628502,100.0
NY,Ridgewood,40.69574307,-73.90329308,50.0
NY,Brooklyn,40.68493421,-73.92810688,35.0
NY,Brooklyn,40.67092833,-73.95820894,150.0
NY,Brooklyn ,40.59364699,-73.97214682,85.0
NY,New York,40.80876051,-73.95856395,70.0
NY,New York,40.73105976,-73.98546667,95.0
NY,New York,40.85073495,-73.93927583,125.0
NY,New York,40.79729899,-73.94800576,175.0
NY,Ridgewood,40.70910826,-73.91078103,75.0
NY,New York,40.814935,-73.95155064,99.0
NY,New York,40.81255816,-73.94309676,80.0
NY,Brooklyn,40.71121408,-73.95792405,74.0
NY,Brooklyn,40.70056853,-73.94451849,100.0
NY,New York,40.85374082,-73.93890584,175.0
NY,Brooklyn,40.66056822,-73.96181228,99.0
NY,New York,40.85595873,-73.937385,75.0
NY,New York,40.84994951,-73.93894468,115.0
NY,New York,40.81676898,-73.95669426,40.0
NY,Brooklyn,40.73205419,-73.95311066,150.0
NY,Brooklyn,40.67762976,-73.95091456,85.0
NY,Brooklyn,40.68208806,-73.95008155,100.0
NY,Brooklyn,40.69054399,-73.99013601,150.0
NY,New York,40.72660247,-74.00270151,200.0
NY,Brooklyn,40.69898227,-73.94024781,70.0
NY,Brooklyn,40.68191018,-73.95136386,55.0
NY,Brooklyn,40.69097863,-73.95021978,60.0
NY,New York,40.73592431,-74.00155279,290.0
NY,Brooklyn,40.70361025,-73.92679199,65.0
NY,New York,40.76266846,-73.99347237,119.0
NY,Brooklyn,40.61575516,-73.99165723,99.0
NY,Brooklyn,40.67441284,-73.96126347,80.0
NY,New York,40.73245438,-74.00275365,160.0
NY,New York,40.75794117,-73.96860447,140.0
NY,Brooklyn,40.69986387,-73.9298045,100.0
NY,New York,40.72641697,-74.00030485,249.0
NY,New York,40.72435941,-73.98964336,150.0
NY,New York,40.76965187,-73.99387972,415.0
NY,New York,40.82233317,-73.93675403,59.0
NY,New York,40.70852063,-74.00826629,100.0
NY,New York,40.71869198,-73.99817099,450.0
NY,New York,40.75874761,-73.97296753,150.0
NY,New York,40.79793474,-73.93136019,65.0
NY,New York,40.72746674,-73.98347106,299.0
NY,New York,40.72399245,-73.98656748,200.0
NY,Brooklyn,40.67167219,-73.93211267,65.0
NY,New York,40.72739032,-73.98597775,60.0
NY,New York,40.76275353,-73.98664424,249.0
NY,Brooklyn,40.6881454,-73.95264064,125.0
NY,New York,40.8170814,-73.95366968,100.0
NY,New York,40.81364694,-73.94055797,75.0
NY,New York,40.81040198,-73.95976862,195.0
NY,New York,40.70955781,-74.01341321,190.0
NY,New York,40.80530853,-73.9547157,75.0
NY,Brooklyn,40.72365126,-73.95100807,105.0
NY,Brooklyn,40.68258533,-73.97306381,100.0
NY,New York,40.79540718,-73.94464965,105.0
NY,Brooklyn,40.6845871,-73.9369134,200.0
NY,New York,40.84018695,-73.93671719,149.0
NY,Brooklyn,40.68538742,-73.95305963,115.0
NY,New York ,40.73048029,-74.00396709,185.0
NY,New York,40.72938999,-73.98418122,200.0
NY,New York,40.81913936,-73.94703072,70.0
NY,Brooklyn,40.68783222,-73.97568419,80.0
NY,Bronx,40.8450053,-73.91214707,35.0
NY,New York,40.81356538,-73.93912656,129.0
NY,Brooklyn,40.69770595,-73.94793606,40.0
NY,New York,40.810275,-73.94638819,70.0
NY,New York,40.76036566,-73.99396316,110.0
NY,Brooklyn,40.67103845,-73.94562246,65.0
NY,New York,40.84233753,-73.93728778,60.0
NY,Brooklyn,40.67418222,-73.94661356,89.0
NY,New York,40.72698939,-73.98975005,350.0
NY,Brooklyn,40.68438127,-73.92926223,35.0
NY,Brooklyn,40.69653365,-73.9365657,70.0
NY,New York,40.76016466,-73.993649,120.0
NY,New York,40.72949187,-74.00571821,199.0
NY,Brooklyn,40.67801961,-73.95526107,100.0
NY,Brooklyn,40.60683822,-73.97767091,100.0
NY,Brooklyn,40.7012687,-73.91807787,125.0
NY,New York,40.76357197,-73.9885661,175.0
NY,New York,40.7042146,-74.00799604,120.0
NY,New York,40.74300311,-73.99065196,180.0
NY,New York,40.74325321,-73.99092561,999.0
NY,New York,40.82478845,-73.94994257,55.0
NY,New York,40.79303453,-73.94318515,450.0
NY,New York,40.78721995,-73.94262964,150.0
NY,Brooklyn,40.69701821,-73.97311964,69.0
NY,New York,40.76029555,-73.99055401,399.0
NY,Brooklyn,40.67645925,-73.96076437,50.0
NY,Rockaway Beach,40.58518064,-73.81550769,85.0
NY,New York,40.73752217,-74.00407765,150.0
NY,New York,40.7445165,-73.97953474,250.0
NY,Brooklyn,40.68696548,-73.97314209,55.0
NY,Brooklyn,40.68505123,-73.92786135,35.0
NY,New York,40.73084346,-74.00456122,290.0
NY,New York,40.73673146,-73.99461068,150.0
NY,New York,40.729388,-73.98728724,250.0
NY,New York,40.75359159,-73.97101318,300.0
NY,New York,40.72884072,-73.98351479,135.0
NY,New York,40.73896865,-73.98271531,300.0
NY,New York,40.74280523,-73.99302379,350.0
NY,Brooklyn,40.67973366,-73.94585525,95.0
NY,Brooklyn,40.6785934,-73.96794095,80.0
NY,Brooklyn,40.69443431,-73.93080011,42.0
NY,Bronx,40.86841541,-73.85228964,99.0
NY,New York,40.79942633,-73.95443348,90.0
NY,New York,40.80325478,-73.9406974,125.0
NY,New York,40.81653852,-73.94581449,110.0
NY,Brooklyn,40.68382915,-73.94895107,175.0
NY,Queens,40.69865185,-73.90013599,50.0
NY,New York,40.78831274,-73.95154054,85.0
NY,Brooklyn,40.67384789,-73.95635683,50.0
NY,New York,40.76346417,-73.99298552,100.0
NY,New York,40.80398062,-73.95053519,135.0
NY,New York,40.81677214,-73.94370885,165.0
NY,New York,40.71314344,-73.99055902,180.0
NY,Brooklyn,40.69869404,-73.92164146,65.0
NY,Queens,40.70411447,-73.89933936,185.0
NY,New York,40.73083452,-74.00771632,189.0
NY,Brooklyn,40.69848531,-73.93527049,50.0
NY,New York,40.71892662,-73.99644685,155.0
NY,New York,40.76336482,-73.98101284,299.0
NY,New York,40.73997523,-74.0019748,195.0
NY,Brooklyn,40.67829978,-73.94462669,89.0
NY,Brooklyn,40.68686556,-73.92289006,100.0
NY,New York,40.73368944,-74.00217358,210.0
NY,New York,40.76184227,-73.99333856,187.0
NY,New York,40.83897454,-73.94456223,150.0
NY,New York,40.73389788,-74.00404298,268.0
NY,Brooklyn,40.67123057,-73.95985167,55.0
NY,New York,40.79916949,-73.93994549,195.0
NY,Brooklyn,40.66748389,-73.95927857,125.0
NY,Brooklyn,40.66963482,-73.94792058,100.0
NY,Brooklyn,40.68521979,-73.92733024,40.0
NY,New York,40.71843776,-73.9962974,80.0
NY,New York,40.74316994,-73.97508222,180.0
NY,New York,40.70872961,-74.00876244,450.0
NY,New York,40.73637561,-74.00791847,215.0
NY,Brooklyn,40.69084185,-73.91765565,40.0
NY,New York,40.8420317,-73.939853,90.0
NY,Brooklyn,40.68763426,-73.94037578,40.0
NY,Brooklyn,40.65964476,-73.94735427,135.0
NY,Queens,40.5882197,-73.81299444,160.0
NY,New York,40.75840382,-73.98902088,180.0
NY,Queens,40.72245781,-73.83753443,120.0
NY,New York,40.74018529,-73.98114887,145.0
NY,Brooklyn,40.68540967,-73.97468971,80.0
NY,Brooklyn,40.68381207,-73.99634688,225.0
NY,Brooklyn,40.69002854,-73.9509587,150.0
NY,New York,40.80168736,-73.95490527,120.0
NY,Queens,40.59106085,-73.81424218,60.0
NY,New York,40.81728241,-73.94583374,80.0
NY,New York,40.80443215,-73.95753025,125.0
NY,New York,40.75968911,-73.9939652,95.0
NY,Queens,40.70891916,-73.89776918,150.0
NY,Brooklyn,40.69973468,-73.92455932,40.0
NY,New York,40.73250854,-73.98705328,100.0
NY,Brooklyn,40.68627498,-73.95207287,150.0
NY,New York,40.73475559,-73.97898831,120.0
NY,New York,40.73844175,-73.98792404,445.0
NY,Brooklyn,40.68596582,-73.93525386,105.0
NY,New York,40.80167774,-73.95694941,70.0
NY,New York,40.82651323,-73.95365316,75.0
NY,New York,40.76274949,-73.99183858,185.0
NY,Brooklyn,40.69059903,-73.94433733,60.0
NY,Brooklyn,40.67361689,-73.95164034,175.0
NY,Brooklyn,40.68290385,-73.95427136,157.0
NY,Forest Hills,40.72713412,-73.84946355,100.0
NY,Brooklyn,40.6851214,-73.930952,110.0
NY,Brooklyn,40.70696884,-73.9498783,80.0
NY,New York,40.70545967,-74.00810057,180.0
NY,New York,40.75629507,-73.99202769,175.0
NY,New York,40.86777702,-73.92494221,110.0
NY,New York,40.73802012,-73.98415889,160.0
NY,Brooklyn,40.69439222,-73.90680356,119.0
NY,Ridgewood,40.70630437,-73.91221154,68.0
NY,New York,40.75929205,-73.99346483,175.0
NY,New York,40.82906792,-73.9493927,100.0
NY,New York,40.74233949,-73.99357432,299.0
NY,New York,40.84433112,-73.93869437,80.0
NY,Brooklyn,40.6746541,-73.94933675,115.0
NY,New York,40.76229696,-73.99758652,150.0
NY,New York,40.72908782,-73.98235422,305.0
NY,New York,40.7264011,-73.98557945,149.0
NY,Brooklyn,40.67782468,-73.95714073,74.0
NY,New York,40.83492983,-73.94137471,115.0
NY,New York,40.72890034,-73.98217211,89.0
NY,New York,40.74392841,-73.97876656,125.0
NY,New York,40.75954311,-73.99266714,125.0
NY,New York,40.84840473,-73.94108856,75.0
NY,Brooklyn,40.72074512,-73.95341064,140.0
NY,New York,40.82042029,-73.95798152,115.0
NY,New York,40.76422188,-73.99027489,250.0
NY,Brooklyn,40.72325739,-73.93967815,85.0
NY,New York,40.72558277,-73.98291652,650.0
NY,New York,40.7270936,-73.98230617,176.0
NY,Brooklyn,40.68896231,-73.97673561,165.0
NY,Brooklyn,40.67219384,-73.96669894,85.0
NY,New York,40.7244504,-73.94079188,100.0
NY,New York,40.79924333,-73.9432099,105.0
NY,Brooklyn,40.69174588,-73.92834236,100.0
NY,Brooklyn,40.67143025,-73.9561102,125.0
NY,New York,40.7566558,-73.97101502,100.0
NY,New York,40.80671267,-73.95081671,130.0
NY,New York,40.73135775,-73.98888327,350.0
NY,New York,40.73237272,-73.98917998,99.0
NY,New York,40.71642335,-74.00051951,106.0
NY,Brooklyn,40.68892228,-73.92624865,150.0
NY,Brooklyn,40.69574191,-73.9478369,85.0
NY,New York,40.80388026,-73.95832445,65.0
NY,New York,40.76140501,-73.9685197,130.0
NY,Brooklyn,40.67843336,-73.97212337,200.0
NY,New York,40.71046985,-74.00490089,125.0
NY,New York,40.7063193,-74.00947752,200.0
NY,New York,40.7372296,-74.00657247,323.0
NY,New York,40.70361873,-74.01225289,182.0
NY,Queens,40.75436884,-73.87248471,85.0
NY,New York,40.73023449,-74.00249138,400.0
NY,New York,40.81495866,-73.94783261,75.0
NY,New York,40.73326071,-73.98244803,99.0
NY,New York,40.73378525,-74.00930793,225.0
NY,Flushing,40.71026191,-73.91170113,50.0
NY,New York,40.73619081,-73.9891798,445.0
NY,Brooklyn,40.68382416,-73.93640259,74.0
NY,New York,40.72829846,-73.98650086,85.0
NY,New York,40.71596898,-73.99658034,108.0
NY,Brooklyn,40.6388844,-73.91729078,46.0
NY,New York,40.76618824,-73.99162667,120.0
NY,Brooklyn,40.60913376,-73.96192351,75.0
NY,Brooklyn,40.67750464,-73.95442078,80.0
NY,Brooklyn,40.68412109,-73.93135837,200.0
NY,Queens,40.7578834,-73.83252159,80.0
NY,New York,40.76505758,-73.99066315,135.0
NY,Brooklyn,40.67588251,-73.95856371,140.0
NY,New York,40.84702597,-73.93490095,75.0
NY,Brooklyn,40.67032836,-73.95261666,70.0
NY,New York,40.76469491,-73.98752413,200.0
NY,New York,40.73799717,-73.98187436,145.0
NY,New York,40.79991946,-73.93737826,80.0
NY,Brooklyn,40.70092431,-73.92945237,95.0
NY,New York,40.7377867,-73.986405,200.0
NY,Brooklyn,40.72722597,-73.9556616,90.0
NY,New York,40.72135348,-73.99727877,85.0
NY,New York,40.82177984,-73.94339921,175.0
NY,Brooklyn,40.66791585,-73.92538345,65.0
NY,Queens,40.72431894,-73.84761111,65.0
NY,Brooklyn,40.68768981,-73.93073559,80.0
NY,New York,40.8229916,-73.94080777,65.0
NY,New York,40.70937131,-74.00613454,129.0
NY,New York,40.7614057,-73.99538912,99.0
NY,New York,40.75539411,-74.00041224,175.0
NY,New York,40.73656743,-73.98706498,220.0
NY,New York,40.71498183,-74.00775045,95.0
NY,New York,40.76395044,-73.98884247,229.0
NY,Brooklyn,40.73079684,-73.95915883,200.0
NY,New York,40.79377357,-73.93610472,60.0
NY,Brooklyn,40.69343496,-73.9062013,65.0
NY,New York,40.76442986,-73.98664001,325.0
NY,New York,40.71917715,-74.00625504,150.0
NY,New York,40.75501641,-73.9931313,200.0
NY,Brooklyn,40.69488056,-73.92618363,89.0
NY,New York,40.73166601,-73.98819244,265.0
NY,New York,40.75926107,-73.99159926,150.0
NY,New York,40.80663785,-73.95923316,220.0
NY,New York,40.73665345,-74.00797397,199.0
NY,New York,40.80725481,-73.94641434,36.0
NY,Brooklyn,40.68424289,-73.97266681,135.0
NY,New York,40.82123475,-73.95423742,69.0
NY,New York,40.74049883,-73.98800966,155.0
NY,Brooklyn,40.68838258,-73.95468347,70.0
NY,Brooklyn,40.68594418,-73.9514973,60.0
NY,New York,40.73426203,-73.98979079,119.0
NY,New York,40.72975225,-74.00414017,325.0
NY,New York,40.74252978,-73.99159553,160.0
NY,New York,40.81591361,-73.95107841,125.0
NY,New York,40.71210979,-73.99726299,50.0
NY,New York,40.73313754,-74.00183702,249.0
NY,New York,40.73092995,-74.00189554,225.0
NY,Brooklyn,40.72928107,-73.94964554,85.0
NY,New York,40.76125881,-73.98320424,550.0
NY,New York,40.76270828,-73.98872497,65.0
NY,New York,40.85060593,-73.93896393,125.0
NY,Brooklyn,40.68585884,-73.94854009,55.0
NY,Brooklyn,40.66302892,-73.92525522,60.0
NY,New York,40.7578938,-73.99440941,220.0
NY,New York,40.83297555,-73.94314117,55.0
NY,Brooklyn,40.72731005,-73.95154424,50.0
NY,Brooklyn,40.6856009,-73.97512468,130.0
NY,Brooklyn,40.69393698,-73.94331472,115.0
NY,New York,40.72619961,-74.00063914,389.0
NY,New York,40.73769557,-73.97320282,239.0
NY,Brooklyn,40.68195895,-73.93945338,95.0
NY,Brooklyn,40.68389768,-73.95041847,60.0
NY,New York,40.85639065,-73.92626711,125.0
NY,New York,40.8328196,-73.94053132,125.0
NY,New York,40.79793551,-73.93223272,58.0
NY,Brooklyn,40.6876654,-73.91260709,75.0
NY,New York,40.71474677,-73.99794566,70.0
NY,Queens,40.68683253,-73.75339242,95.0
NY,New York,40.81616719,-73.96030679,60.0
NY,New York,40.76545753,-73.98599044,220.0
NY,New York,40.74385974,-73.97640233,500.0
NY,New York,40.70875501,-74.0099339,150.0
NY,New York,40.83258084,-73.94451339,75.0
NY,New York,40.73426579,-74.00685343,249.0
NY,New York,40.73656582,-74.00170925,100.0
NY,New York,40.81623274,-73.94906668,125.0
NY,New York,40.8670725,-73.93160461,175.0
NY,jackson heights,40.75123642,-73.88470579,112.0
NY,Queens,40.70877316,-73.81484834,60.0
NY,Brooklyn,40.69663073,-73.96987814,125.0
NY,New York,40.73998084,-74.0080706,1000.0
NY,Brooklyn,40.67807905,-73.94820743,125.0
NY,New York,40.73143922,-73.98415348,149.0
NY,New York,40.81622317,-73.95199445,160.0
NY,Queens,40.58568013,-73.81764649,100.0
NY,New York,40.73704346,-73.99680213,395.0
NY,Brooklyn,40.67671477,-73.96055938,199.0
NY,Brooklyn,40.68450643,-73.94100939,99.0
NY,Brooklyn,40.68486992,-73.91231981,300.0
NY,New York,40.76136962,-73.98916478,149.0
NY,Brooklyn,40.67205045,-73.95091934,90.0
NY,Brooklyn,40.69320172,-73.90646739,99.0
NY,New York,40.82101352,-73.95477405,58.0
NY,New York,40.8270874,-73.94131611,50.0
NY,Queens,40.72519077,-73.90423466,65.0
NY,Brooklyn,40.736183,-73.95602063,50.0
NY,Brooklyn,40.66277311,-73.95342853,90.0
NY,Brooklyn,40.68536319,-73.95041962,200.0
NY,New York,40.72621115,-74.00070721,275.0
NY,Brooklyn,40.6730385,-73.95659554,60.0
NY,New York,40.8254677,-73.94884681,65.0
NY,Brooklyn,40.68756261,-73.97478545,190.0
NY,New York,40.81160875,-73.94046463,80.0
NY,New York,40.74626492,-73.99026632,500.0
NY,Brooklyn,40.60654597,-73.97177493,40.0
NY,New York,40.72634012,-74.00234765,255.0
NY,New York,40.85412105,-73.9356848,100.0
NY,Brooklyn,40.68557201,-73.92212629,100.0
NY,Brooklyn,40.67827539,-73.99136181,110.0
NY,New York,40.83425284,-73.94812211,125.0
NY,New York,40.71505022,-74.00743977,165.0
NY,New York,40.69955113,-73.90800001,80.0
NY,New York,40.79360766,-73.93519308,75.0
NY,Queens,40.76065182,-73.88616034,29.0
NY,New York,40.72569121,-73.98845117,90.0
NY,Brooklyn,40.67924859,-73.96880297,200.0
NY,New York,40.72672229,-73.98851319,78.0
NY,Brooklyn,40.69435751,-73.94458106,110.0
NY,Brooklyn,40.66759038,-73.9313174,1100.0
NY,New York,40.72429374,-74.00142927,200.0
NY,New York,40.72212738,-73.9977115,189.0
NY,Brooklyn,40.69469709,-73.90707949,38.0
NY,New York,40.70485386,-74.00907879,190.0
NY,New York,40.80917678,-73.94831453,70.0
NY,Queens,40.72661883,-73.90579248,60.0
NY,New York,40.7254518,-73.98619385,155.0
NY,Brooklyn,40.6723139,-73.96032086,95.0
NY,New York,40.85488892,-73.93613651,550.0
NY,New York,40.72251,-74.004225,160.0
NY,Brooklyn,40.70496837,-73.92290083,120.0
NY,Brooklyn,40.69463161,-73.92893484,150.0
NY,New York,40.75995193,-73.96981944,140.0
NY,Brooklyn,40.72601949,-73.95333654,200.0
NY,Brooklyn,40.69958965,-73.92751366,50.0
NY,New York,40.76405894,-73.98448594,325.0
NY,New York,40.79633456,-73.94957845,85.0
NY,New York,40.72775481,-73.98782719,150.0
NY,Brooklyn,40.69328256,-73.94531693,65.0
NY,New York,40.71512,-73.99793764,132.0
NY,Brooklyn,40.67349374,-73.95255262,100.0
NY,New York,40.82823538,-73.94301096,100.0
NY,Brooklyn,40.66111513,-73.96056897,950.0
NY,Brooklyn,40.67342971,-73.95173589,50.0
NY,New York,40.80184984,-73.9548812,120.0
NY,Brooklyn,40.65956478,-73.94906044,60.0
NY,New York,40.8016425,-73.93922139,225.0
NY,New York,40.72810441,-73.98581002,294.0
NY,New York,40.7376072,-74.00327555,199.0
NY,Queens,40.72149655,-73.85091905,50.0
NY,Queens,40.74864287,-73.87872649,80.0
NY,New York,40.83778555,-73.94328114,50.0
NY,New York,40.7025409,-74.00955281,200.0
NY,Brooklyn,40.73481092,-73.95518107,169.0
NY,Brooklyn,40.6782598,-73.95687024,180.0
NY,Brooklyn,40.6948549,-73.92492829,89.0
NY,Bronx,40.89544564,-73.839764,72.0
NY,New York,40.76766372,-73.98756556,500.0
NY,New York,40.76190353,-73.99006646,215.0
NY,New York,40.81723728,-73.94095156,80.0
NY,Brooklyn,40.6726259,-73.95764801,110.0
NY,New York,40.8494682,-73.93962053,130.0
NY,Brooklyn,40.70413573,-73.98025523,110.0
NY,New York,40.79783307,-73.95423365,125.0
NY,New York,40.76730665,-73.98638805,200.0
NY,New York,40.76954727,-73.98693,120.0
NY,New York,40.7242929,-73.99063415,155.0
NY,Ridgewood,40.70976295,-73.91492386,195.0
NY,New York,40.72615109,-74.00123369,900.0
NY,Jamaica,40.69450252,-73.80791517,95.0
NY,Brooklyn,40.66026304,-73.96040786,100.0
NY,New York,40.71357478,-74.00175103,135.0
NY,New York,40.75403639,-73.99301853,249.0
NY,Brooklyn,40.68871261,-73.92705368,45.0
NY,Brooklyn,40.68647743,-73.99641947,170.0
NY,Flushing,40.76227445,-73.82045127,30.0
NY,Brooklyn,40.69587345,-73.90959952,84.0
NY,Brooklyn,40.68161042,-73.90795644,55.0
NY,New York,40.73718672,-74.00840867,189.0
NY,New York,40.73741753,-74.00839425,385.0
NY,New York,40.82805032,-73.94258213,115.0
NY,Brooklyn,40.69263614,-73.97095901,90.0
NY,New York,40.73800737,-73.99549297,100.0
NY,New York,40.80230341,-73.91316616,220.0
NY,Brooklyn,40.67297969,-73.96464713,200.0
NY,Brooklyn,40.6932931,-73.93098985,34.0
NY,Brooklyn,40.67633849,-73.94769133,85.0
NY,New York,40.75481009,-73.99577069,200.0
NY,Brooklyn,40.67221906,-73.93103835,25.0
NY,New York,40.76282404,-73.99196011,179.0
NY,New York,40.74330526,-73.98317423,175.0
NY,Brooklyn,40.69367718,-73.97268428,305.0
NY,Brooklyn,40.68366032,-73.9500853,75.0
NY,New York,40.72734276,-74.00145462,350.0
NY,New York,40.82722912,-73.94533125,60.0
NY,New York,40.75695344,-73.99534408,600.0
NY,New York,40.80985372,-73.95931246,130.0
NY,Brooklyn,40.66950892,-73.950118,78.0
NY,New York,40.76244933,-73.98612509,185.0
NY,Brooklyn,40.69960144,-73.92689567,60.0
NY,New York,40.70362074,-74.01001302,100.0
NY,New York,40.7378656,-73.98251515,180.0
NY,Brooklyn,40.70732122,-73.91926228,70.0
NY,New York,40.85379583,-73.93039082,80.0
NY,New York,40.79291973,-73.95093238,99.0
NY,Brooklyn,40.68042577,-73.94727039,54.0
NY,New York,40.71153182,-73.99721673,50.0
NY,Brooklyn,40.67513975,-73.95057241,75.0
NY,New York,40.76274342,-73.99491442,400.0
NY,New York,40.79032609,-73.94715355,114.0
NY,Brooklyn,40.68105584,-73.9495645,150.0
NY,Brooklyn,40.68194021,-73.95350895,80.0
NY,New York,40.72329625,-73.98655122,149.0
NY,New York,40.72460023,-73.98763815,185.0
NY,New York,40.73295831,-73.98998847,649.0
NY,New York,40.75976153,-73.99337227,118.0
NY,Brooklyn,40.6893826,-73.95695299,90.0
NY,New York,40.78995577,-73.94462963,200.0
NY,Brooklyn,40.73111981,-73.95886921,250.0
NY,New York,40.76202989,-73.98922899,260.0
NY,New York,40.70860726,-74.00960181,198.0
NY,Brooklyn,40.67032563,-73.92790719,115.0
NY,Brooklyn,40.68703857,-73.91549818,50.0
NY,Brooklyn,40.72586801,-73.94938906,75.0
NY,New York,40.79346657,-73.95028737,85.0
NY,Brooklyn,40.67731018,-73.90732919,91.0
NY,New York,40.8068865,-73.96574897,250.0
NY,New York,40.74107056,-73.98486769,475.0
NY,Brooklyn,40.62734999,-73.95704232,70.0
NY,Staten Island,40.64206273,-74.08250421,250.0
NY,New York,40.73629197,-73.98146656,185.0
NY,New York,40.75656795,-73.99655517,585.0
NY,New York,40.78769957,-73.94914057,80.0
NY,New York,40.79610614,-73.94340676,100.0
NY,New York,40.74552329,-73.98893417,88.0
NY,New York,40.72591198,-74.00186854,99.0
NY,New York,40.72410866,-73.99592805,245.0
NY,New York,40.80782663,-73.95886124,100.0
NY,New York,40.76625395,-73.98839105,150.0
NY,New York,40.81612983,-73.93764933,90.0
NY,New York,40.81608933,-73.94411019,86.0
NY,New York,40.78890195,-73.94861429,150.0
NY,New York,40.83545854,-73.94231289,28.0
NY,New York,40.76535481,-73.98813595,250.0
NY,New York,40.79035194,-73.94408237,159.0
NY,New York,40.81536506,-73.94438014,80.0
NY,Brooklyn,40.69768147,-73.91639554,35.0
NY,New York,40.73323715,-73.98217499,130.0
NY,New York,40.82022561,-73.94029528,95.0
NY,Brooklyn,40.72340565,-73.94184094,100.0
NY,New York,40.76218506,-73.98955317,200.0
NY,New York,40.72674523,-73.98600481,150.0
NY,Brooklyn,40.69749127,-73.92083572,80.0
NY,New York,40.79949838,-73.93924109,150.0
NY,Rockaway,40.58353479,-73.81901831,200.0
NY,New York,40.72859479,-73.98702719,95.0
NY,New York,40.76524289,-73.98369903,175.0
NY,New York,40.86757273,-73.92368827,100.0
NY,New York,40.75597836,-73.99879442,120.0
NY,New York,40.71987931,-73.99412682,110.0
NY,New York,40.7241439,-73.98920129,199.0
NY,New York,40.82234923,-73.94425421,113.0
NY,Brooklyn,40.7250633,-73.94993821,99.0
NY,New York,40.76764396,-73.9858966,80.0
NY,Brooklyn,40.68669112,-73.97307025,90.0
NY,New York,40.7568211,-73.99163614,120.0
NY,New York,40.74166997,-73.98236984,139.0
NY,New York,40.74052606,-73.97937684,200.0
NY,New York,40.81511631,-73.952366,80.0
NY,New York,40.83048292,-73.9437003,183.0
NY,New York,40.70710999,-74.01580125,195.0
NY,Queens,40.68213157,-73.82809415,75.0
NY,Brooklyn,40.67354991,-73.96520737,100.0
NY,Brooklyn,40.69259895,-73.92833851,140.0
NY,New York,40.82426403,-73.93909272,40.0
NY,Queens,40.58242418,-73.82261216,110.0
NY,New York,40.80681477,-73.94786356,99.0
NY,New York,40.72563765,-74.00068292,350.0
NY,New York,40.72268627,-73.99016499,184.0
NY,Brooklyn,40.69502662,-73.93155263,49.0
NY,New York,40.72411397,-73.99372375,100.0
NY,Brooklyn,40.66358751,-73.95234759,65.0
NY,New York,40.82823955,-73.94612307,50.0
NY,New York,40.82963208,-73.94920079,150.0
NY,Brooklyn,40.67028788,-73.93321036,72.0
NY,Brooklyn,40.68801988,-73.96977799,169.0
NY,New York,40.76362207,-73.9930528,175.0
NY,New York,40.8147756,-73.93488052,175.0
NY,New York,40.86969646,-73.91868513,119.0
NY,Brooklyn,40.67735107,-73.96750057,105.0
NY,Brooklyn,40.68883676,-73.9187779,80.0
NY,New York,40.74221413,-73.98120769,79.0
NY,Brooklyn,40.67865486,-73.96607993,100.0
NY,New York,40.7419541,-73.98056093,1050.0
NY,New York,40.73474057,-74.00867318,250.0
NY,New York,40.81518918,-73.93991143,65.0
NY,Queens,40.76051666,-73.82320084,45.0
NY,Brooklyn,40.67359625,-73.96618823,70.0
NY,New York,40.79384176,-73.93932472,50.0
NY,New York,40.85542413,-73.93089204,70.0
